SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL        SolAngl        UnCorRH         TCorRH         UnCorT        UnCorUT       UTC_Date       UTC_Time          UTemp        SolCorr         UnCorP         UnCorA          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
         2028.0         321.97         -48.45          19.65           33.6            308          26927          27593          26904  071°33'23.8"W   50°27'58.1"S        -10.977         18.849         -48.45          -62.0          499.2           0.02            480          26348           24.2          -39.6         335.71          500.8         -47.29         330.27          509.4          -38.5         344.13          511.0          -8.83         -13.74           -1.6         -12.17         -13.86           -5.8          -20.7           26.4         21.812         22.258          120.2           11.5            0.0           0.08          27570           -7.9          25.14           25.1         -48.45         -48.45     2017-07-25       11:33:44         -48.45           0.00         321.99          27592         +13.57           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:33:48          -18.2           29.6           34.7            302         -29.71           38.7            300   D
         2252.0         287.79         -55.12          33.88           27.8            296          29317          29983          29289  071°30'53.2"W   50°28'58.1"S        -11.975         20.448         -55.12          -63.8          459.8           0.01            551          28097           12.3          -44.3         301.52          459.1         -51.66         304.62          479.1          -42.0         318.24          479.6         -10.78         -13.73            0.7         -12.87         -13.63           -5.4          -12.3           25.0         23.697         24.183          120.4           11.5            0.0           0.04          29955           -7.4          27.59           27.6         -55.12         -55.12     2017-07-25       11:37:28         -55.12           0.00         287.88          29984          +8.66           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:37:32          -16.1           25.7           30.3            302         -34.32           38.1            300   S
         2517.0         242.32         -63.69          51.08           42.7            292          32850          33516          32813  071°27'26.0"W   50°30'07.0"S        -13.125         22.650         -63.68          -68.7          403.0           0.01           1133          31051            9.3          -51.3         256.20          402.4         -59.90         264.37          431.9          -47.8         278.11          430.0         -12.36         -13.88            0.7         -13.91         -13.75           -4.6          -16.3           39.5         26.178         26.731          120.1           11.7            0.0           0.01          33479           -6.7          36.97           37.0         -63.62         -63.62     2017-07-25       11:41:53         -63.62          -0.06         242.31          33514          +5.01           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:41:57          -15.6           29.9           33.7            298         -41.11           37.6            300   D
         2997.0         163.89         -72.74          31.73           88.0            301          40335          41001          40275  071°15'25.3"W   50°34'23.5"S        -17.399         30.299         -72.74          -80.4          284.9           0.00           1073          36544            5.4          -56.5         179.26          288.3         -73.15         199.87          348.2          -56.5         214.47          344.9         -16.24         -15.37           -3.4         -15.45         -14.60           -3.2          -45.4           75.4         34.939         35.564          119.9           10.8            0.0           0.00          40941           -5.4          42.15           42.2         -72.73         -72.73     2017-07-25       11:49:53         -72.73          -0.01         163.83          41010          +7.67           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:49:57          -32.1           57.4           65.7            299         -50.54           42.8            300   D
         3020.0         160.63         -71.64          33.19           89.9            298          40724          41390          40662  071°14'39.1"W   50°34'41.7"S        -17.701         30.788         -71.64          -79.1          277.7           0.00            935          40469          105.1          -56.5         175.96          283.0         -72.90         162.26          282.3          -56.5         177.60          285.6         -15.14         -15.33           -5.2         -15.50         -15.34           -3.2          -42.1           79.4         35.514         36.141          119.9           10.7            0.0           0.00          41328           -5.4          41.78           41.8         -71.63         -71.63     2017-07-25       11:50:16         -71.63          -0.01         160.59          41398          +7.46           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:50:20          -47.3           76.7           90.1            302         -50.60           43.3            300   S
         3118.0         152.57         -65.36          14.21           86.2            282          41746          42412          41681  071°11'04.0"W   50°35'25.9"S        -18.438         33.072         -65.36          -79.0          255.8           0.00            472          41172           40.9          -56.5         167.55          269.4         -69.61         156.46          267.8          -56.5         171.70          276.1          -8.86         -14.98          -13.6         -15.48         -15.25           -3.3          -18.0           84.3         37.865         38.483          119.1           10.3            0.0           0.01          42347           -5.1          37.20           37.2         -65.36         -65.36     2017-07-25       11:51:54         -65.36           0.00         152.56          42411         +13.65           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:51:58          -27.1           83.9           88.2            288         -50.78           44.3            299   D
         3358.0         126.24         -63.21           4.56           86.0            275          45628          46294          45549  071°02'06.3"W   50°36'31.5"S        -19.531         38.784         -63.21          -84.4          209.5           0.00            707          43615           11.8          -56.5         139.13          223.7         -63.02         138.96          230.4          -56.5         152.68          245.5          -6.71         -12.89          -14.2         -15.16         -13.72           -4.3           -8.0           85.6         43.424         44.068          116.7            9.8            0.0           0.01          46215           -4.5          17.71           17.7         -63.21         -63.21     2017-07-25       11:55:54         -63.21          +0.00         126.24          46296         +21.20           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:55:58          -16.4           85.7           87.2            281         -51.45           47.6            296   D
         3471.0         117.06         -63.91           4.38           81.5            280          47213          47879          47127  070°58'00.4"W   50°36'52.5"S        -19.881         41.395         -63.91          -85.2          194.9           0.00           1196          46338           29.8          -56.5         128.96          207.4         -63.27         121.65          201.9          -56.5         133.95          215.4          -7.41         -11.90          -12.5         -15.07         -12.29           -4.6          -13.6           80.4         45.921         46.574          115.7            9.6            0.0           0.01          47793           -4.2          12.76           12.8         -63.91         -63.91     2017-07-25       11:57:47         -63.91           0.00         117.13          47871         +21.31           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:57:51          -11.2           83.2           83.9            278         -51.50           48.7            295   S
         3755.0          91.60         -61.44           2.63          105.8            281          52001          52667          51894  070°46'21.5"W   50°38'15.2"S        -21.259         48.814         -61.44          -86.4          150.7           0.00           1231          49511           10.9          -56.5         102.56          164.9         -66.20         103.43          174.1          -56.5         115.00          184.9          -4.94         -10.96          -14.2         -14.60         -11.57           -5.2          -21.0          103.7         53.243         53.926          113.5            9.1            0.0           0.02          52560           -3.4           6.27            6.3         -61.41         -61.41     2017-07-25       12:02:31         -61.41          -0.03          91.60          52657         +24.92           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:02:35          -17.5           94.0           95.7            281         -51.50           52.8            293   S
         4005.0          67.91         -67.06           1.39          113.3            289          57951          58617          57816  070°35'14.4"W   50°40'21.4"S        -23.362         55.884         -67.06          -94.2          114.8           0.00            972          54855            9.8          -56.5          77.15          124.1         -63.74          79.04          131.5          -56.5          88.95          143.0         -10.56          -9.24           -9.3         -14.70          -9.91           -5.8          -37.7          106.8         60.571         61.317          112.7            8.9            0.0           0.01          58482           -2.7           3.77            3.8         -66.94         -66.94     2017-07-25       12:06:41         -66.94          -0.12          67.88          58632         +27.18           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:06:45          -30.3          101.8          106.2            287         -51.50           58.2            292   S
         4309.0          56.73         -64.58           2.10          101.5            282          61680          62346          61526  070°21'40.2"W   50°42'51.9"S        -25.870         64.507         -64.58          -90.1           94.8           0.00           1541          59671           16.6          -56.5          64.55          103.8         -62.78          62.14          102.9          -56.5          70.57          113.5          -8.08          -7.82           -9.0         -14.60          -8.43           -6.1          -20.4           99.5         69.501         70.238          111.9            8.3            0.0           0.01          62192           -1.9           2.27            2.3         -64.36         -64.36     2017-07-25       12:11:45         -64.36          -0.23          56.78          62339         +25.48           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:11:49          -29.7          102.1          106.3            286         -51.50           61.1            291   S
         4605.0          43.55         -67.85           2.10          123.5            287          66750          67416          66567  070°07'39.8"W   50°45'27.9"S        -28.469         73.398         -67.85          -92.5           73.9           0.00            761          64046           13.2          -56.0          50.67           81.3         -68.11          49.82           84.7          -56.5          57.19           92.0         -11.84          -7.13           -7.4         -14.73          -7.37           -6.2          -36.9          117.9         78.726         79.489          111.2            7.9            0.0           0.01          67233           -1.1           1.95            2.0         -67.51         -67.51     2017-07-25       12:16:41         -67.51          -0.35          43.57          67405         +24.68           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:16:45          -31.6          108.1          112.7            286         -51.50           65.0            290   S
         4808.0          37.22         -68.92           1.59          114.6            285          69802          70468          69600  069°57'13.1"W   50°47'04.1"S        -30.073         80.028         -68.92          -94.9           63.5           0.00            535          68083           22.9          -55.1          43.83           70.0         -69.02          40.23           68.7          -55.5          47.12           75.4         -13.83          -6.60           -6.5         -14.85          -6.89           -6.2          -30.1          110.5         85.492         86.260          110.6            7.7            0.0           0.01          70266           -0.6           1.88            1.9         -68.51         -68.51     2017-07-25       12:20:04         -68.51          -0.41          37.19          70476         +25.97           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:20:08          -28.4          117.6          121.0            284         -51.50           67.4            290   S
         5093.0          29.35         -71.79           4.65          146.4            283          74327          74993          74096  069°41'46.2"W   50°49'30.0"S        -32.503         89.827         -71.79          -91.2           50.8           0.00           2091          71848           16.5          -53.7          35.38           56.2         -67.09          33.04           55.9          -54.4          39.37           62.7         -18.08          -6.03           -5.4         -15.18          -6.33           -6.3          -33.3          142.6         95.526         96.306          109.9            7.3            0.0           0.00          74762            0.2           2.12            2.1         -71.31         -71.31     2017-07-25       12:24:49         -71.31          -0.49          29.20          75016         +19.37           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:24:53          -30.7          123.8          127.5            284         -51.50           71.0            289   S
         5274.0          25.63         -70.01           0.67          131.1            294          77066          77732          76816  069°31'05.8"W   50°51'32.1"S        -34.537         96.586         -70.01          -98.2           44.0           0.00            650          75456           28.2          -52.9          31.10           49.2         -72.69          27.18           47.2          -53.3          33.17           52.6         -17.13          -5.47           -5.2         -15.30          -6.00           -6.2          -52.7          120.1        102.575        103.356          109.7            7.0            0.0           0.01          77482            0.6           1.49            1.5         -69.47         -69.47     2017-07-25       12:27:50         -69.47          -0.55          25.65          77710         +28.14           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:27:54          -40.5          134.4          140.4            287         -51.50           73.4            289   D
         5337.0          23.90         -72.48           9.69          129.0            288          78417          79083          78157  069°27'48.2"W   50°52'22.7"S        -35.380         98.666         -72.48          -87.5           41.5           0.00           1927          77487           58.3          -52.5          29.20           46.1         -70.88          24.79           42.7          -52.7          30.13           47.6         -20.00          -5.29           -4.6         -15.40          -5.35           -6.2          -40.4          122.5        104.818        105.609          109.7            7.0            0.0           0.00          78823            0.8           1.90            1.9         -71.92         -71.92     2017-07-25       12:28:53         -71.92          -0.57          23.90          79065         +15.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:28:57          -48.2          118.9          128.3            292         -51.50           74.4            289   S
         5574.0          19.36         -74.18           0.20          164.5            280          82002          82668          81717  069°12'14.3"W   50°54'49.2"S        -37.822        108.521         -74.18         -101.2           33.9           0.00            152          79937           23.0          -51.4          24.69           38.8         -75.58          21.71           38.3          -51.9          26.85           42.3         -22.79          -5.33           -4.9         -15.71          -5.13           -6.1          -29.0          161.9        114.923        115.713          109.2            6.7            0.0           0.00          82383            1.4           2.21            2.2         -73.54         -73.54     2017-07-25       12:32:50         -73.54          -0.64          19.37          82648         +27.01           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:32:54          -37.1          149.7          154.2            284         -51.50           77.8            289   S
         5767.0          15.89         -76.98           0.10          169.2            281          85645          86311          85332  068°58'28.6"W   50°56'15.3"S        -39.257        117.242         -76.98         -103.2           28.2           0.00             22          83524           23.6          -50.3          20.85           32.6         -76.46          17.71           31.4          -50.8          22.69           35.6         -26.69          -4.95           -4.4         -16.13          -4.97           -6.0          -31.2          166.3        123.640        124.441          108.5            6.5            0.0           0.00          85998            1.9           2.81            2.8         -76.27         -76.27     2017-07-25       12:36:03         -76.27          -0.71          15.87          86342         +26.27           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:36:07          -26.8          162.7          164.9            279         -51.50           81.4            288   S
         5845.0          15.99         -70.85           0.10          183.0            277          85378          86044          85068  068°52'37.1"W   50°56'52.6"S        -39.879        120.954         -70.85          -98.8           27.5           0.00            -38          85200         -321.8          -50.4          21.10           33.0         -77.84          16.05           28.6          -50.3          20.97           32.8         -20.48          -5.11           -5.5         -16.12          -4.92           -6.0          -23.9          181.4        127.358        128.131          108.2            6.3            0.0           0.00          85734            2.2           1.76            1.8         -70.14         -70.14     2017-07-25       12:37:21         -70.14          -0.71          16.03          86027         +27.91           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:37:25          -28.7          171.3          173.7            280         -51.50           81.1            288   S
         5895.0          15.72         -68.56           1.46          193.8            277          85620          86286          85307  068°48'28.9"W   50°57'12.4"S        -40.208        123.575         -68.56          -95.1           26.8           0.00            584          85188          355.8          -50.3          20.87           32.6         -77.84          16.07           28.7          -50.3          20.99           32.8         -18.27          -5.15           -5.9         -16.12          -4.92           -6.0          -22.3          192.5        129.952        130.714          108.0            6.2            0.0           0.01          85973            2.3           1.39            1.4         -67.85         -67.85     2017-07-25       12:38:11         -67.85          -0.72          15.74          86263         +26.51           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:38:15          -23.7          188.8          190.2            277         -51.50           81.4            288   S
         6005.0          14.72         -67.13           1.35          183.4            277          87000          87666          86676  068°39'23.5"W   50°57'42.8"S        -40.715        129.341         -67.13          -94.4           24.9           0.00            544          85992           63.3          -49.9          19.58           30.5         -67.82          15.20           25.8          -50.1          20.21           31.6         -17.25          -4.86           -5.7         -16.11          -5.01           -6.0          -21.4          182.1        135.598        136.352          107.5            6.0            0.0           0.01          87342            2.6           1.59            1.6         -66.39         -66.39     2017-07-25       12:40:01         -66.39          -0.74          14.71          87674         +27.31           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:40:05          -16.6          188.7          189.4            275         -51.50           83.1            287   S
         6121.0          13.40         -63.53           0.22          194.2            276          88621          89287          88285  068°29'49.3"W   50°58'26.8"S        -41.448        135.407         -63.53          -93.5           22.3           0.00             60          87481           54.9          -49.4          18.16           28.3         -64.28          14.13           23.6          -49.6          18.86           29.4         -14.14          -4.77           -6.0         -16.04          -4.73           -6.0          -19.4          193.2        141.609        142.358          107.0            5.9            0.0           0.01          88951            2.9           1.26            1.3         -62.77         -62.77     2017-07-25       12:41:57         -62.77          -0.77          13.36          89364         +29.94           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:42:01          -22.8          188.2          189.6            277         -51.50           85.0            287   S+D
